Entity,Day,Average surface temperature
India,10/15/1971,33.703644
India,11/15/1971,29.769909
India,12/15/1971,27.278015
India,1/15/1972,27.01461
India,2/15/1972,27.879078
India,3/15/1972,34.359094999999996
India,4/15/1972,37.137693
India,5/15/1972,40.037853
India,6/15/1972,39.690315
India,7/15/1972,37.09026
India,8/15/1972,35.994616
India,9/15/1972,35.816292000000004
India,10/15/1972,34.121170000000006
India,11/15/1972,30.652115
India,12/15/1972,28.366419
India,1/15/1973,27.449061999999998
India,2/15/1973,30.635267000000002
India,3/15/1973,34.100776999999994
India,4/15/1973,39.219484
India,5/15/1973,40.348614
India,6/15/1973,38.711456
India,7/15/1973,36.537279999999996
India,8/15/1973,35.548014
India,9/15/1973,35.520267000000004
India,10/15/1973,33.785979999999995
India,11/15/1973,30.035822
India,12/15/1973,26.707067000000002
India,1/15/1974,26.48085
India,2/15/1974,28.9186
India,3/15/1974,34.687843
India,4/15/1974,38.343609
India,5/15/1974,39.298738
India,6/15/1974,38.635162
India,7/15/1974,36.531065
India,8/15/1974,36.187672
India,9/15/1974,36.098473
India,10/15/1974,34.215412
India,11/15/1974,29.988997
India,12/15/1974,26.402615
India,1/15/1975,26.000951999999998
India,2/15/1975,29.066412
India,3/15/1975,33.422281
India,4/15/1975,38.320189
India,5/15/1975,40.104658
India,6/15/1975,38.224073
India,7/15/1975,35.872076
India,8/15/1975,35.734342999999996
India,9/15/1975,35.008291
India,10/15/1975,34.144608
India,11/15/1975,28.973361999999998
India,12/15/1975,26.519184
India,1/15/1976,26.65299
India,2/15/1976,29.422749
India,3/15/1976,33.836605
India,4/15/1976,37.188692
India,5/15/1976,39.42321
India,6/15/1976,38.009722
India,7/15/1976,36.442015
India,8/15/1976,35.40244
India,9/15/1976,35.301079
India,10/15/1976,34.654419000000004
India,11/15/1976,31.807620999999997
India,12/15/1976,27.709929000000002
India,1/15/1977,26.634989
India,2/15/1977,29.807709
India,3/15/1977,35.122978
India,4/15/1977,37.248367
India,5/15/1977,38.351062999999996
India,6/15/1977,38.22603599999999
India,7/15/1977,36.208435
India,8/15/1977,35.988094000000004
India,9/15/1977,35.611843
India,10/15/1977,34.430204
India,11/15/1977,31.749342000000002
India,12/15/1977,27.337857999999997
India,1/15/1978,26.175688
India,2/15/1978,28.764229999999998
India,3/15/1978,32.58797
India,4/15/1978,37.515089
India,5/15/1978,40.555324999999996
India,6/15/1978,38.227824999999996
India,7/15/1978,35.969276
India,8/15/1978,35.658182
India,9/15/1978,35.420246
India,10/15/1978,34.240114000000005
India,11/15/1978,31.017828
India,12/15/1978,27.053102
India,1/15/1979,27.631779
India,2/15/1979,28.71472
India,3/15/1979,33.05579
India,4/15/1979,38.31585
India,5/15/1979,39.290737
India,6/15/1979,39.545947999999996
India,7/15/1979,37.104034
India,8/15/1979,36.398111
India,9/15/1979,36.073584
India,10/15/1979,34.923172
India,11/15/1979,31.98783
India,12/15/1979,27.89369
India,1/15/1980,27.294151
India,2/15/1980,30.255869
India,3/15/1980,33.78102
India,4/15/1980,38.928073999999995
India,5/15/1980,40.613956
India,6/15/1980,37.89376
India,7/15/1980,36.340506000000005
India,8/15/1980,35.956807999999995
India,9/15/1980,36.013807
India,10/15/1980,34.70248599999999
India,11/15/1980,30.990880999999998
India,12/15/1980,27.689056
India,1/15/1981,26.655975
India,2/15/1981,30.054075
India,3/15/1981,33.177711
India,4/15/1981,37.628671999999995
India,5/15/1981,39.533950000000004
India,6/15/1981,39.121382
India,7/15/1981,36.308548
India,8/15/1981,36.006107
India,9/15/1981,35.814478
India,10/15/1981,33.994394
India,11/15/1981,29.464304000000002
India,12/15/1981,26.949856
India,1/15/1982,27.374762
India,2/15/1982,28.963858
India,3/15/1982,32.60965
India,4/15/1982,36.800034000000004
India,5/15/1982,38.539623
India,6/15/1982,38.65063
India,7/15/1982,37.400755000000004
India,8/15/1982,35.967752
India,9/15/1982,35.92917
India,10/15/1982,34.540508
India,11/15/1982,30.410902
India,12/15/1982,27.63849
India,1/15/1983,26.45224
India,2/15/1983,28.715902
India,3/15/1983,33.40162
India,4/15/1983,36.378859999999996
India,5/15/1983,39.083944
India,6/15/1983,39.16713
India,7/15/1983,36.886517
India,8/15/1983,36.19446
India,9/15/1983,35.757452
India,10/15/1983,33.623524
India,11/15/1983,29.541887
India,12/15/1983,26.945908
India,1/15/1984,26.501245
India,2/15/1984,28.084953
India,3/15/1984,34.416720999999995
India,4/15/1984,37.84783
India,5/15/1984,40.734758
India,6/15/1984,38.318346000000005
India,7/15/1984,36.241938000000005
India,8/15/1984,35.798744
India,9/15/1984,35.1472
India,10/15/1984,34.023502
India,11/15/1984,29.83889
India,12/15/1984,27.674904
India,1/15/1985,27.200357
India,2/15/1985,29.50583
India,3/15/1985,35.249302
India,4/15/1985,38.046096999999996
India,5/15/1985,39.92373
India,6/15/1985,38.541388
India,7/15/1985,36.141289
India,8/15/1985,35.991074
India,9/15/1985,35.929245
India,10/15/1985,33.310202000000004
India,11/15/1985,30.117073
India,12/15/1985,28.216642
India,1/15/1986,26.58065
India,2/15/1986,29.078472
India,3/15/1986,33.999680999999995
India,4/15/1986,37.815834
India,5/15/1986,39.110107
India,6/15/1986,38.592271999999994
India,7/15/1986,36.506014
India,8/15/1986,35.99906
India,9/15/1986,36.014753
India,10/15/1986,34.234695
India,11/15/1986,31.045631
India,12/15/1986,27.154273999999997
India,1/15/1987,27.149292000000003
India,2/15/1987,29.920873999999998
India,3/15/1987,33.832325
India,4/15/1987,37.963295
India,5/15/1987,38.796144
India,6/15/1987,39.64564
India,7/15/1987,37.696566
India,8/15/1987,36.980974
India,9/15/1987,36.808490000000006
India,10/15/1987,34.570547000000005
India,11/15/1987,30.724937
India,12/15/1987,27.428210999999997
India,1/15/1988,27.734827
India,2/15/1988,30.55237
India,3/15/1988,33.996132
India,4/15/1988,38.05771
India,5/15/1988,40.646759
India,6/15/1988,38.77922
India,7/15/1988,36.392515
India,8/15/1988,36.0541
India,9/15/1988,36.165516
India,10/15/1988,33.919405
India,11/15/1988,30.321789000000003
India,12/15/1988,27.837416
India,1/15/1989,26.203722
India,2/15/1989,29.157095
India,3/15/1989,33.159655
India,4/15/1989,37.471733
India,5/15/1989,40.016077
India,6/15/1989,37.78784
India,7/15/1989,36.398700000000005
India,8/15/1989,35.809124
India,9/15/1989,35.80306
India,10/15/1989,34.423653
India,11/15/1989,30.69833
India,12/15/1989,26.962698
India,1/15/1990,28.13617
India,2/15/1990,29.490637
India,3/15/1990,32.488604
India,4/15/1990,37.459762999999995
India,5/15/1990,38.395449
India,6/15/1990,38.036125
India,7/15/1990,36.049074
India,8/15/1990,36.008595
India,9/15/1990,35.504944
India,10/15/1990,33.545303000000004
India,11/15/1990,30.920004000000002
India,12/15/1990,27.644585
India,1/15/1991,26.52853
India,2/15/1991,30.102665
India,3/15/1991,34.198318
India,4/15/1991,37.154250000000005
India,5/15/1991,40.048014
India,6/15/1991,38.407616
India,7/15/1991,37.063084
India,8/15/1991,35.892605
India,9/15/1991,36.016554
India,10/15/1991,33.978554
India,11/15/1991,30.040771
India,12/15/1991,27.118559
India,1/15/1992,26.664606
India,2/15/1992,28.424397
India,3/15/1992,33.938967000000005
India,4/15/1992,37.580044
India,5/15/1992,39.281958
India,6/15/1992,39.427158000000006
India,7/15/1992,36.952619999999996
India,8/15/1992,35.865307
India,9/15/1992,35.443666
India,10/15/1992,34.020662
India,11/15/1992,30.583006
India,12/15/1992,27.252153
India,1/15/1993,26.94494
India,2/15/1993,29.870457000000002
India,3/15/1993,32.674683
India,4/15/1993,37.412367
India,5/15/1993,40.09408
India,6/15/1993,38.934072
India,7/15/1993,36.804289
India,8/15/1993,36.516277
India,9/15/1993,35.508067999999994
India,10/15/1993,34.404852
India,11/15/1993,30.756182
India,12/15/1993,27.180767000000003
India,1/15/1994,27.678473999999998
India,2/15/1994,29.022688
India,3/15/1994,34.868454
India,4/15/1994,36.787912
India,5/15/1994,40.278294
India,6/15/1994,38.42591
India,7/15/1994,36.122817999999995
India,8/15/1994,35.797436
India,9/15/1994,35.5143
India,10/15/1994,33.830961
India,11/15/1994,30.376614
India,12/15/1994,27.012983
India,1/15/1995,25.902792
India,2/15/1995,29.653973
India,3/15/1995,33.332098
India,4/15/1995,37.599740999999995
India,5/15/1995,39.753029999999995
India,6/15/1995,40.021214
India,7/15/1995,36.903227
India,8/15/1995,36.254393
India,9/15/1995,36.011427
India,10/15/1995,34.51518
India,11/15/1995,30.565596
India,12/15/1995,27.786846
India,1/15/1996,27.277514
India,2/15/1996,29.820322
India,3/15/1996,34.837317
India,4/15/1996,37.529158
India,5/15/1996,40.01687
India,6/15/1996,38.592781
India,7/15/1996,36.82414
India,8/15/1996,35.706202
India,9/15/1996,35.905325000000005
India,10/15/1996,33.629785999999996
India,11/15/1996,30.145585999999998
India,12/15/1996,26.811401
India,1/15/1997,26.036057
India,2/15/1997,28.811903
India,3/15/1997,33.787495
India,4/15/1997,35.779015
India,5/15/1997,38.923134000000005
India,6/15/1997,38.361015
India,7/15/1997,37.009446999999994
India,8/15/1997,36.208270999999996
India,9/15/1997,35.854681
India,10/15/1997,33.327528
India,11/15/1997,30.837875
India,12/15/1997,26.981594
India,1/15/1998,26.934092
India,2/15/1998,29.534449
India,3/15/1998,32.911152
India,4/15/1998,37.990455999999995
India,5/15/1998,40.605143
India,6/15/1998,39.53175
India,7/15/1998,37.033530999999996
India,8/15/1998,36.68155300000001
India,9/15/1998,36.106888
India,10/15/1998,34.522611999999995
India,11/15/1998,30.914082
India,12/15/1998,27.292048
India,1/15/1999,26.324215
India,2/15/1999,30.554844
India,3/15/1999,34.626987
India,4/15/1999,38.88965399999999
India,5/15/1999,39.105902
India,6/15/1999,37.977232
India,7/15/1999,36.786959
India,8/15/1999,36.155462
India,9/15/1999,35.94545
India,10/15/1999,34.185028
India,11/15/1999,30.842610999999998
India,12/15/1999,27.296543
India,1/15/2000,27.264418
India,2/15/2000,28.460024
India,3/15/2000,33.266624
India,4/15/2000,38.505387999999996
India,5/15/2000,39.33127
India,6/15/2000,37.888393
India,7/15/2000,36.447395
India,8/15/2000,36.366692
India,9/15/2000,35.973929999999996
India,10/15/2000,35.16635
India,11/15/2000,31.328974
India,12/15/2000,27.300972
India,1/15/2001,26.68334
India,2/15/2001,30.23873
India,3/15/2001,33.863718
India,4/15/2001,37.36419
India,5/15/2001,39.75867
India,6/15/2001,37.41293
India,7/15/2001,36.43329799999999
India,8/15/2001,36.33121
India,9/15/2001,36.544617
India,10/15/2001,34.719355
India,11/15/2001,31.206792999999998
India,12/15/2001,27.66072
India,1/15/2002,26.831035999999997
India,2/15/2002,29.81992
India,3/15/2002,34.414488000000006
India,4/15/2002,38.383032
India,5/15/2002,40.209188
India,6/15/2002,38.638187
India,7/15/2002,38.005276
India,8/15/2002,36.211636999999996
India,9/15/2002,35.885044
India,10/15/2002,34.76822
India,11/15/2002,31.039797
India,12/15/2002,28.371853
India,1/15/2003,26.681355
India,2/15/2003,30.160335999999997
India,3/15/2003,33.70429
India,4/15/2003,38.310745
India,5/15/2003,40.191447999999994
India,6/15/2003,39.214724000000004
India,7/15/2003,36.680971
India,8/15/2003,36.32739600000001
India,9/15/2003,35.777884
India,10/15/2003,34.234812
India,11/15/2003,30.781246
India,12/15/2003,27.415585
India,1/15/2004,26.77147
India,2/15/2004,29.77919
India,3/15/2004,35.631191
India,4/15/2004,38.4336
India,5/15/2004,39.488924
India,6/15/2004,38.19004
India,7/15/2004,37.066185
India,8/15/2004,36.095127
India,9/15/2004,36.382542
India,10/15/2004,33.42069
India,11/15/2004,30.771105
India,12/15/2004,27.981754000000002
India,1/15/2005,26.875317000000003
India,2/15/2005,30.011826
India,3/15/2005,34.472505999999996
India,4/15/2005,37.37518300000001
India,5/15/2005,39.689491
India,6/15/2005,39.92220999999999
India,7/15/2005,36.688074
India,8/15/2005,36.551464
India,9/15/2005,36.072171999999995
India,10/15/2005,34.227861
India,11/15/2005,30.19485
India,12/15/2005,26.98966
India,1/15/2006,27.357904
India,2/15/2006,31.949535
India,3/15/2006,33.549
India,4/15/2006,37.839245000000005
India,5/15/2006,39.654922
India,6/15/2006,38.528187
India,7/15/2006,36.968613000000005
India,8/15/2006,36.112726
India,9/15/2006,36.140652
India,10/15/2006,34.88587
India,11/15/2006,31.119215
India,12/15/2006,27.978693
India,1/15/2007,27.231614999999998
India,2/15/2007,29.93919
India,3/15/2007,33.65514
India,4/15/2007,38.474779999999996
India,5/15/2007,39.995090000000005
India,6/15/2007,38.81329
India,7/15/2007,36.977455
India,8/15/2007,36.4739
India,9/15/2007,36.029308
India,10/15/2007,34.197199999999995
India,11/15/2007,31.09505
India,12/15/2007,27.733265
India,1/15/2008,26.811301999999998
India,2/15/2008,28.505453
India,3/15/2008,34.366076
India,4/15/2008,37.676624000000004
India,5/15/2008,39.508356
India,6/15/2008,37.559402000000006
India,7/15/2008,36.904665
India,8/15/2008,36.081135
India,9/15/2008,35.817907000000005
India,10/15/2008,34.670637
India,11/15/2008,31.192107999999998
India,12/15/2008,28.745916
India,1/15/2009,28.281168
India,2/15/2009,31.112673
India,3/15/2009,34.679392
India,4/15/2009,38.528631000000004
India,5/15/2009,39.913961
India,6/15/2009,39.84398
India,7/15/2009,37.140135
India,8/15/2009,36.974900000000005
India,9/15/2009,36.649379999999994
India,10/15/2009,34.415697
India,11/15/2009,30.81685
India,12/15/2009,28.086771
India,1/15/2010,26.738213000000002
India,2/15/2010,30.496742
India,3/15/2010,36.0696
India,4/15/2010,39.760155
India,5/15/2010,40.798012
India,6/15/2010,39.418684
India,7/15/2010,36.869713000000004
India,8/15/2010,36.529114
India,9/15/2010,35.814800000000005
India,10/15/2010,34.799662
India,11/15/2010,31.567816
India,12/15/2010,27.03765
India,1/15/2011,26.02446
India,2/15/2011,29.709288
India,3/15/2011,34.293142
India,4/15/2011,36.997991999999996
India,5/15/2011,39.919676
India,6/15/2011,38.277231
India,7/15/2011,36.868368000000004
India,8/15/2011,36.186375
India,9/15/2011,35.856438
India,10/15/2011,34.785837
India,11/15/2011,31.498160000000002
India,12/15/2011,27.712495999999998
India,1/15/2012,26.310408
India,2/15/2012,29.470278
India,3/15/2012,33.972156999999996
India,4/15/2012,37.840277
India,5/15/2012,40.311998
India,6/15/2012,39.785496
India,7/15/2012,37.117933
India,8/15/2012,36.28613300000001
India,9/15/2012,35.988806
India,10/15/2012,34.130812
India,11/15/2012,30.424713
India,12/15/2012,27.805317000000002
India,1/15/2013,26.532985999999998
India,2/15/2013,29.759579000000002
India,3/15/2013,34.313175
India,4/15/2013,37.71401
India,5/15/2013,40.494444
India,6/15/2013,37.805563
India,7/15/2013,36.41813
India,8/15/2013,36.012714
India,9/15/2013,36.286194
India,10/15/2013,34.391040000000004
India,11/15/2013,30.167182999999998
India,12/15/2013,27.300196
India,1/15/2014,26.754333
India,2/15/2014,28.829079999999998
India,3/15/2014,33.275703
India,4/15/2014,37.815184
India,5/15/2014,39.51159
India,6/15/2014,40.154171000000005
India,7/15/2014,37.455362
India,8/15/2014,36.810274
India,9/15/2014,36.109539999999996
India,10/15/2014,34.892443
India,11/15/2014,31.262022
India,12/15/2014,27.078492999999998
India,1/15/2015,26.475134
India,2/15/2015,30.433134
India,3/15/2015,33.498964
India,4/15/2015,36.964321
India,5/15/2015,40.35177
India,6/15/2015,38.560978000000006
India,7/15/2015,37.494057
India,8/15/2015,36.916934999999995
India,9/15/2015,36.921
India,10/15/2015,35.524961
India,11/15/2015,31.974781
India,12/15/2015,28.176223999999998
India,1/15/2016,27.651842000000002
India,2/15/2016,31.138613
India,3/15/2016,35.269726000000006
India,4/15/2016,39.53112
India,5/15/2016,40.310465
India,6/15/2016,39.439800000000005
India,7/15/2016,36.916512
India,8/15/2016,36.681555
India,9/15/2016,36.443464000000006
India,10/15/2016,34.960768
India,11/15/2016,31.071497
India,12/15/2016,28.455063
India,1/15/2017,27.387342
India,2/15/2017,30.760992
India,3/15/2017,34.296862000000004
India,4/15/2017,38.990908000000005
India,5/15/2017,40.597579999999994
India,6/15/2017,38.820509
India,7/15/2017,37.037256
India,8/15/2017,36.863333
India,9/15/2017,36.860731
India,10/15/2017,35.47874
India,11/15/2017,31.042793
India,12/15/2017,28.069077
India,1/15/2018,27.079777
India,2/15/2018,30.662775
India,3/15/2018,35.058456
India,4/15/2018,38.256145000000004
India,5/15/2018,40.27740300000001
India,6/15/2018,39.186144
India,7/15/2018,37.054253
India,8/15/2018,36.561346
India,9/15/2018,36.274763
India,10/15/2018,34.796576
India,11/15/2018,31.455448
India,12/15/2018,27.182827
India,1/15/2019,26.60024
India,2/15/2019,29.744453
India,3/15/2019,33.909773
India,4/15/2019,38.772942
India,5/15/2019,40.564363
India,6/15/2019,40.220333
India,7/15/2019,37.568315999999996
India,8/15/2019,36.72045
India,9/15/2019,36.267038
India,10/15/2019,34.391982999999996
India,11/15/2019,31.632944000000002
India,12/15/2019,27.009922
India,1/15/2020,26.763702
India,2/15/2020,29.426895000000002
India,3/15/2020,33.207008
India,4/15/2020,37.552109
India,5/15/2020,39.739384
India,6/15/2020,38.187647
India,7/15/2020,37.567482
India,8/15/2020,36.819286
India,9/15/2020,36.962296
India,10/15/2020,35.321043
India,11/15/2020,30.812136
India,12/15/2020,27.593441000000002
India,1/15/2021,27.524235
India,2/15/2021,30.280119
India,3/15/2021,35.103846000000004
India,4/15/2021,37.864952
India,5/15/2021,38.381403000000006
India,6/15/2021,37.918278
India,7/15/2021,37.453423
India,8/15/2021,36.935666999999995
India,9/15/2021,36.332736999999995
India,10/15/2021,34.979864000000006
India,11/15/2021,30.848948
India,12/15/2021,27.502867000000002
India,1/15/2022,26.411922
India,2/15/2022,29.22881
India,3/15/2022,35.520306000000005
India,4/15/2022,39.379593
India,5/15/2022,39.970537
India,6/15/2022,39.324661
India,7/15/2022,36.967924
India,8/15/2022,36.716365999999994
India,9/15/2022,36.4033
India,10/15/2022,34.216028
India,11/15/2022,30.729607
India,12/15/2022,28.373317999999998
India,1/15/2023,26.848053
India,2/15/2023,30.908133
India,3/15/2023,33.710707
India,4/15/2023,37.037304
India,5/15/2023,38.7191
India,6/15/2023,39.415611
India,7/15/2023,37.23376
India,8/15/2023,37.203444000000005
India,9/15/2023,36.88359
India,10/15/2023,35.150278
India,11/15/2023,31.83689
India,12/15/2023,28.36552
India,1/15/2024,26.979785999999997
India,2/15/2024,30.171105999999998
India,3/15/2024,34.260836
India,4/15/2024,38.537620000000004
India,5/15/2024,40.427871999999994
Nepal,1/15/1940,13.196052
Nepal,2/15/1940,13.7933996
Nepal,3/15/1940,16.336747
Nepal,4/15/1940,22.749378999999998
Nepal,5/15/1940,26.458073000000002
Nepal,6/15/1940,28.382326000000003
Nepal,7/15/1940,28.268389000000003
Nepal,8/15/1940,27.6193
Nepal,9/15/1940,25.873369
Nepal,10/15/1940,22.825918
Nepal,11/15/1940,19.079228999999998
Nepal,12/15/1940,14.0460095
Nepal,1/15/1941,12.3584747
Nepal,2/15/1941,15.845008
Nepal,3/15/1941,18.647868
Nepal,4/15/1941,22.353025000000002
Nepal,5/15/1941,26.102251000000003
Nepal,6/15/1941,27.591516
Nepal,7/15/1941,27.859165
Nepal,8/15/1941,27.701083999999998
Nepal,9/15/1941,25.901489
Nepal,10/15/1941,22.367102000000003
Nepal,11/15/1941,18.5290365
Nepal,12/15/1941,16.2182693
Nepal,1/15/1942,13.0355787
Nepal,2/15/1942,15.0205026
Nepal,3/15/1942,19.221802
Nepal,4/15/1942,23.73238
Nepal,5/15/1942,27.323767
Nepal,6/15/1942,28.626032000000002
Nepal,7/15/1942,27.573853
Nepal,8/15/1942,27.217314000000002
Nepal,9/15/1942,25.80787
Nepal,10/15/1942,21.866326
Nepal,11/15/1942,18.237253
Nepal,12/15/1942,14.585755
Nepal,1/15/1943,12.9341393
Nepal,2/15/1943,16.0533686
Nepal,3/15/1943,19.462269
Nepal,4/15/1943,20.805127
Nepal,5/15/1943,25.753677
Nepal,6/15/1943,27.320621
Nepal,7/15/1943,27.594822
Nepal,8/15/1943,26.794153
Nepal,9/15/1943,26.256872
Nepal,10/15/1943,22.256098
Nepal,11/15/1943,19.545925
Nepal,12/15/1943,15.852843799999999
Nepal,1/15/1944,12.5678022
Nepal,2/15/1944,13.760518600000001
Nepal,3/15/1944,18.610961
Nepal,4/15/1944,21.86134
Nepal,5/15/1944,28.089814999999998
Nepal,6/15/1944,28.540077
Nepal,7/15/1944,28.581339
Nepal,8/15/1944,28.441236
Nepal,9/15/1944,26.799194
Nepal,10/15/1944,23.850188000000003
Nepal,11/15/1944,19.080454
Nepal,12/15/1944,15.737632
Nepal,1/15/1945,11.7059923
Nepal,2/15/1945,12.9123225
Nepal,3/15/1945,19.071742999999998
Nepal,4/15/1945,21.88953
Nepal,5/15/1945,25.987885999999996
Nepal,6/15/1945,28.774908
Nepal,7/15/1945,28.643276
Nepal,8/15/1945,28.14593
Nepal,9/15/1945,27.337101
Nepal,10/15/1945,22.566481
Nepal,11/15/1945,17.8380165
Nepal,12/15/1945,13.510087500000001
Nepal,1/15/1946,15.084550400000001
Nepal,2/15/1946,16.8372946
Nepal,3/15/1946,19.037696
Nepal,4/15/1946,23.296370000000003
Nepal,5/15/1946,26.63566
Nepal,6/15/1946,28.860172
Nepal,7/15/1946,28.404701
Nepal,8/15/1946,28.429570000000002
Nepal,9/15/1946,27.083986
Nepal,10/15/1946,23.091559
Nepal,11/15/1946,19.178874
Nepal,12/15/1946,14.58165
Nepal,1/15/1947,12.0624304
Nepal,2/15/1947,14.454456
Nepal,3/15/1947,19.61701
Nepal,4/15/1947,25.356485999999997
Nepal,5/15/1947,27.09609
Nepal,6/15/1947,29.239431
Nepal,7/15/1947,28.444204
Nepal,8/15/1947,28.266819
Nepal,9/15/1947,27.394745
Nepal,10/15/1947,23.180824
Nepal,11/15/1947,18.681158
Nepal,12/15/1947,15.456904
Nepal,1/15/1948,13.251131
Nepal,2/15/1948,13.8014195
Nepal,3/15/1948,18.268465
Nepal,4/15/1948,24.282241
Nepal,5/15/1948,27.233038
Nepal,6/15/1948,29.432411
Nepal,7/15/1948,28.305372
Nepal,8/15/1948,28.143862
Nepal,9/15/1948,27.080873
Nepal,10/15/1948,23.082299
Nepal,11/15/1948,18.870762
Nepal,12/15/1948,13.529233999999999
Nepal,1/15/1949,14.38712
Nepal,2/15/1949,13.9160352
Nepal,3/15/1949,18.186864
Nepal,4/15/1949,22.385489999999997
Nepal,5/15/1949,26.223316
Nepal,6/15/1949,28.419107
Nepal,7/15/1949,28.089775
Nepal,8/15/1949,27.734953
Nepal,9/15/1949,26.757992
Nepal,10/15/1949,24.046278
Nepal,11/15/1949,17.6227036
Nepal,12/15/1949,13.0494432
Nepal,1/15/1950,13.983802
Nepal,2/15/1950,13.958195700000001
Nepal,3/15/1950,17.178024
Nepal,4/15/1950,22.937291000000002
Nepal,5/15/1950,26.923435
Nepal,6/15/1950,28.327289999999998
Nepal,7/15/1950,27.803303
Nepal,8/15/1950,27.248606
Nepal,9/15/1950,26.75129
Nepal,10/15/1950,23.678356
Nepal,11/15/1950,17.8344293
Nepal,12/15/1950,14.214593
Nepal,1/15/1951,12.616259
Nepal,2/15/1951,15.021086
Nepal,3/15/1951,18.445839
Nepal,4/15/1951,21.228214
Nepal,5/15/1951,25.73478
Nepal,6/15/1951,27.538742000000003
Nepal,7/15/1951,27.592514
Nepal,8/15/1951,28.091759
Nepal,9/15/1951,26.532145
Nepal,10/15/1951,23.842152
Nepal,11/15/1951,19.147789
Nepal,12/15/1951,14.6573954
Nepal,1/15/1952,13.1021216
Nepal,2/15/1952,14.9509077
Nepal,3/15/1952,16.1232853
Nepal,4/15/1952,22.138192
Nepal,5/15/1952,25.177801000000002
Nepal,6/15/1952,27.444597
Nepal,7/15/1952,28.04652
Nepal,8/15/1952,27.682454999999997
Nepal,9/15/1952,26.534636
Nepal,10/15/1952,23.144697
Nepal,11/15/1952,18.044947
Nepal,12/15/1952,13.8103862
Nepal,1/15/1953,10.4285668
Nepal,2/15/1953,14.6182327
Nepal,3/15/1953,19.022278
Nepal,4/15/1953,21.370337499999998
Nepal,5/15/1953,24.807598
Nepal,6/15/1953,27.452364000000003
Nepal,7/15/1953,27.52176
Nepal,8/15/1953,27.71666
Nepal,9/15/1953,26.405886
Nepal,10/15/1953,22.390742
Nepal,11/15/1953,18.080700999999998
Nepal,12/15/1953,16.758338000000002
Nepal,1/15/1954,11.8969748
Nepal,2/15/1954,16.1970057
Nepal,3/15/1954,19.436667999999997
Nepal,4/15/1954,24.445152
Nepal,5/15/1954,26.940998
Nepal,6/15/1954,28.065067000000003
Nepal,7/15/1954,28.095673
Nepal,8/15/1954,27.9619
Nepal,9/15/1954,27.576366
Nepal,10/15/1954,22.106893
Nepal,11/15/1954,17.6908536
Nepal,12/15/1954,13.6607287
Nepal,1/15/1955,12.6203246
Nepal,2/15/1955,15.301841
Nepal,3/15/1955,20.333325000000002
Nepal,4/15/1955,22.189584
Nepal,5/15/1955,26.780993
Nepal,6/15/1955,27.999392999999998
Nepal,7/15/1955,27.73539
Nepal,8/15/1955,27.568048
Nepal,9/15/1955,27.068928
Nepal,10/15/1955,23.680815
Nepal,11/15/1955,20.227739
Nepal,12/15/1955,14.7707896
Nepal,1/15/1956,12.8885827
Nepal,2/15/1956,14.903566000000001
Nepal,3/15/1956,19.479703
Nepal,4/15/1956,24.839179
Nepal,5/15/1956,28.028364
Nepal,6/15/1956,27.783514
Nepal,7/15/1956,28.106453
Nepal,8/15/1956,28.057037
Nepal,9/15/1956,26.988007999999997
Nepal,10/15/1956,22.93396
Nepal,11/15/1956,18.733038999999998
Nepal,12/15/1956,13.934482
Nepal,1/15/1957,12.8026137
Nepal,2/15/1957,14.1377583
Nepal,3/15/1957,18.059297
Nepal,4/15/1957,23.839729
Nepal,5/15/1957,27.789295000000003
Nepal,6/15/1957,28.16432
Nepal,7/15/1957,28.602226
Nepal,8/15/1957,28.477669
Nepal,9/15/1957,27.345613
Nepal,10/15/1957,22.866766
Nepal,11/15/1957,19.418317000000002
Nepal,12/15/1957,15.370415000000001
Nepal,1/15/1958,14.743641
Nepal,2/15/1958,14.993227000000001
Nepal,3/15/1958,19.625718
Nepal,4/15/1958,24.942449
Nepal,5/15/1958,27.513271
Nepal,6/15/1958,29.767044
Nepal,7/15/1958,29.120989
Nepal,8/15/1958,28.03418
Nepal,9/15/1958,28.022707
Nepal,10/15/1958,24.735726
Nepal,11/15/1958,20.691467
Nepal,12/15/1958,16.5557375
Nepal,1/15/1959,14.2158833
Nepal,2/15/1959,14.729191
Nepal,3/15/1959,20.067808
Nepal,4/15/1959,24.737724
Nepal,5/15/1959,27.44163
Nepal,6/15/1959,28.554222
Nepal,7/15/1959,28.597137
Nepal,8/15/1959,28.63194
Nepal,9/15/1959,27.390810000000002
Nepal,10/15/1959,23.665523
Nepal,11/15/1959,19.067551
Nepal,12/15/1959,16.752452
Nepal,1/15/1960,13.435829
Nepal,2/15/1960,18.269309
Nepal,3/15/1960,18.771096
Nepal,4/15/1960,23.859236
Nepal,5/15/1960,28.129326000000002
Nepal,6/15/1960,29.322702
Nepal,7/15/1960,28.560678
Nepal,8/15/1960,28.964164999999998
Nepal,9/15/1960,27.140673
Nepal,10/15/1960,23.24696
Nepal,11/15/1960,19.128500000000003
Nepal,12/15/1960,17.2074776
Nepal,1/15/1961,13.9501913
Nepal,2/15/1961,13.9983807
Nepal,3/15/1961,19.957479
Nepal,4/15/1961,24.328417
Nepal,5/15/1961,27.209460999999997
Nepal,6/15/1961,28.330202
Nepal,7/15/1961,29.020726999999997
Nepal,8/15/1961,28.692135
Nepal,9/15/1961,27.981174
Nepal,10/15/1961,23.265636999999998
