Country,Date,Currency(USD)*1000
India,2023-11-04,12.025494047380445
India,2023-11-05,12.023084321898045
India,2023-11-06,12.02067556196658
India,2023-11-07,12.01634222542658
India,2023-11-08,12.007684918347742
India,2023-11-09,12.012012012012011
India,2023-11-10,12.009487495121146
India,2023-11-11,12.006964039142703
India,2023-11-12,12.004441643408065
India,2023-11-13,12.00192030724916
India,2023-11-14,12.00192030724916
India,2023-11-15,12.03224642040669
India,2023-11-16,12.01634222542658
India,2023-11-17,12.012012012012011
India,2023-11-18,12.00816555257575
India,2023-11-19,12.004321555760074
India,2023-11-20,12.000480019200769
India,2023-11-21,12.010569300984864
India,2023-11-22,12.006243246488173
India,2023-11-23,12.002640580927803
India,2023-11-24,11.999040076793857
India,2023-11-25,11.999040076793857
India,2023-11-26,11.999040076793857
India,2023-11-27,11.999040076793857
India,2023-11-28,12.000480019200769
India,2023-11-29,12.003360941063496
India,2023-11-30,11.99616122840691
India,2023-12-01,12.00912693647172
India,2023-12-02,12.00288069136593
India,2023-12-03,11.996640940536649
India,2023-12-04,11.990407673860913
India,2023-12-05,12.000480019200769
India,2023-12-06,12.00192030724916
India,2023-12-07,12.00192030724916
India,2023-12-08,11.993283761093789
India,2023-12-09,11.993283761093789
India,2023-12-10,11.993283761093789
India,2023-12-11,11.993283761093789
India,2023-12-12,11.994722322178239
India,2023-12-13,11.990407673860913
India,2023-12-14,12.007684918347742
India,2023-12-15,12.045290291496027
India,2023-12-16,12.044323109041274
India,2023-12-17,12.043356081894824
India,2023-12-18,12.042389210019266
India,2023-12-19,12.022120702091847
India,2023-12-20,12.027904738994467
India,2023-12-21,12.00912693647172
India,2023-12-22,12.03079884504331
India,2023-12-23,12.028989865576037
India,2023-12-24,12.02718143003187
India,2023-12-25,12.025373538165528
India,2023-12-26,12.023566189731875
India,2023-12-27,11.997600479904019
India,2023-12-28,12.026458208057726
India,2023-12-29,12.02067556196658
India,2023-12-30,12.01634222542658
India,2023-12-31,12.012012012012011
India,2024-01-01,12.007684918347742
India,2024-01-02,12.003360941063496
India,2024-01-03,12.004801920768307
India,2024-01-04,12.017786323759164
India,2024-01-05,12.025012025012026
India,2024-01-06,12.026458208057726
India,2024-01-07,12.027904738994467
India,2024-01-08,12.029351617947793
India,2024-01-09,12.035142616440005
India,2024-01-10,12.046741356463075
India,2024-01-11,12.043839576056847
India,2024-01-12,12.059816690786299
India,2024-01-13,12.055091769386095
India,2024-01-14,12.050370548894382
India,2024-01-15,12.045653024964617
India,2024-01-16,12.040939193257074
India,2024-01-17,12.027904738994467
India,2024-01-18,12.026458208057726
India,2024-01-19,12.035142616440005
India,2024-01-20,12.035625451335955
India,2024-01-21,12.036108324974926
India,2024-01-22,12.036591237361579
India,2024-01-23,12.026458208057726
India,2024-01-24,12.035142616440005
India,2024-01-25,12.036591237361579
India,2024-01-26,12.03224642040669
India,2024-01-27,12.031763856581376
India,2024-01-28,12.031281331461802
India,2024-01-29,12.03079884504331
India,2024-01-30,12.03224642040669
India,2024-01-31,12.045290291496027
India,2024-02-01,12.055455093429774
India,2024-02-02,12.059816690786299
India,2024-02-03,12.054001928640306
India,2024-02-04,12.048192771084338
India,2024-02-05,12.042389210019266
India,2024-02-06,12.043839576056847
India,2024-02-07,12.05254911413764
India,2024-02-08,12.05254911413764
India,2024-02-09,12.048192771084338
India,2024-02-10,12.050612572805786
India,2024-02-11,12.053033346725593
India,2024-02-12,12.055455093429774
India,2024-02-13,12.039489525644115
India,2024-02-14,12.045290291496027
India,2024-02-15,12.048192771084338
India,2024-02-16,12.045290291496027
India,2024-02-17,12.050370548894382
India,2024-02-18,12.05545509342978
India,2024-02-19,12.060543930531269
India,2024-02-20,12.065637065637064
India,2024-02-21,12.054001928640306
India,2024-02-22,12.068549360366886
India,2024-02-23,12.068549360366886
India,2024-02-24,12.069034879510804
India,2024-02-25,12.069520437721277
India,2024-02-26,12.070006035003018
India,2024-02-27,12.065637065637064
India,2024-02-28,12.065637065637064
India,2024-02-29,12.067093037287314
India,2024-03-01,12.061271257990592
India,2024-03-02,12.062726176115804
India,2024-03-03,12.064181445288938
India,2024-03-04,12.065637065637064
India,2024-03-05,12.068549360366886
India,2024-03-06,12.080212611741967
India,2024-03-07,12.080212611741967
India,2024-03-08,12.087513598452796
India,2024-03-09,12.088000644693365
India,2024-03-10,12.088487730184955
India,2024-03-11,12.088974854932307
India,2024-03-12,12.081672103419113
India,2024-03-13,12.075836251660428
India,2024-03-14,12.07437816952427
India,2024-03-15,12.068549360366886
India,2024-03-16,12.067093037287314
India,2024-03-17,12.065637065637064
India,2024-03-18,12.064181445288938
India,2024-03-19,12.046741356463075
India,2024-03-20,12.022120702091847
India,2024-03-21,12.026458208057726
India,2024-03-22,11.971746677840295
India,2024-03-23,11.977004152028105
India,2024-03-24,11.982266245955985
India,2024-03-25,11.987532965715653
India,2024-03-26,12.00192030724916
India,2024-03-27,11.999040076793857
India,2024-03-28,11.997600479904019
India,2024-03-29,11.999040076793857
India,2024-03-30,11.998080307150856
India,2024-03-31,11.997120691034153
India,2024-04-01,11.99616122840691
India,2024-04-02,12.00192030724916
India,2024-04-03,11.98609612849095
India,2024-04-04,11.984659635666347
India,2024-04-05,12.006243246488173
India,2024-04-06,12.00816555257575
India,2024-04-07,12.010088474318428
India,2024-04-08,12.012012012012011
India,2024-04-09,12.022120702091847
India,2024-04-10,11.994722322178239
India,2024-04-11,12.02067556196658
India,2024-04-12,11.96315348725924
India,2024-04-13,11.968403414984438
India,2024-04-14,11.973657952504489
India,2024-04-15,11.978917105893624
India,2024-04-16,11.9703136222169
India,2024-04-17,11.9703136222169
India,2024-04-18,11.971746677840295
India,2024-04-19,11.981787682722265
India,2024-04-20,11.981309157713966
India,2024-04-21,11.980830670926515
India,2024-04-22,11.980352222355338
India,2024-04-23,11.99616122840691
India,2024-04-24,11.999040076793857
India,2024-04-25,12.003360941063496
India,2024-04-26,11.993283761093789
India,2024-04-27,11.989449284629526
India,2024-04-28,11.985617259288855
India,2024-04-29,11.981787682722265
India,2024-04-30,11.984659635666347
India,2024-05-01,11.983223487118034
India,2024-05-02,11.984659635666347
India,2024-05-03,11.98609612849095
India,2024-05-04,11.983702165055526
India,2024-05-05,11.981309157713964
India,2024-05-06,11.978917105893624
India,2024-05-07,11.974613818704348
India,2024-05-08,11.983223487118034
India,2024-05-09,11.974613818704348
India,2024-05-10,11.9703136222169
India,2024-05-11,11.973180076628351
India,2024-05-12,11.976047904191615
India,2024-05-13,11.978917105893624
India,2024-05-14,11.976047904191615
India,2024-05-15,11.981787682722265
India,2024-05-16,11.981787682722265
India,2024-05-17,11.999040076793857
India,2024-05-18,11.999040076793857
India,2024-05-19,11.999040076793857
India,2024-05-20,11.999040076793857
India,2024-05-21,12.003360941063496
India,2024-05-22,12.010569300984864
India,2024-05-23,12.00912693647172
India,2024-05-24,12.035142616440005
India,2024-05-25,12.032608368679119
India,2024-05-26,12.030075187969926
India,2024-05-27,12.027543073638633
India,2024-05-28,12.025012025012026
India,2024-05-29,12.000480019200769
India,2024-05-30,12.007684918347742
India,2024-05-31,11.98609612849095
Japan,2019-06-03,9.225943352707814
Japan,2019-06-04,9.233610341643583
Japan,2019-06-05,9.242144177449168
Japan,2019-06-06,9.252405625462623
Japan,2019-06-07,9.246417013407305
Japan,2019-06-08,9.234747275749552
Japan,2019-06-09,9.223106957297015
Japan,2019-06-10,9.211495946941783
Japan,2019-06-11,9.214891264283082
Japan,2019-06-12,9.223390518354547
Japan,2019-06-13,9.221689413500552
Japan,2019-06-14,9.221689413500552
Japan,2019-06-15,9.218289085545722
Japan,2019-06-16,9.214891264283082
Japan,2019-06-17,9.211495946941783
Japan,2019-06-18,9.225943352707814
Japan,2019-06-19,9.228497600590623
Japan,2019-06-20,9.300595238095235
Japan,2019-06-21,9.298000929800091
Japan,2019-06-22,9.3034795013335
Japan,2019-06-23,9.308964532845133
Japan,2019-06-24,9.314456035767511
Japan,2019-06-25,9.352787130564908
Japan,2019-06-26,9.29022668153103
Japan,2019-06-27,9.282465422816301
Japan,2019-06-28,9.27299703264095
Japan,2019-06-29,9.25640234495526
Japan,2019-06-30,9.23986694591598
Japan,2019-07-01,9.223390518354547
Japan,2019-07-02,9.260974254491572
Japan,2019-07-03,9.27299703264095
Japan,2019-07-04,9.242571283331024
Japan,2019-07-05,9.212344541685859
Japan,2019-07-06,9.207537904364372
Japan,2019-07-07,9.202736280253996
Japan,2019-07-08,9.19793966151582
Japan,2019-07-09,9.192866335723476
Japan,2019-07-10,9.221689413500552
Japan,2019-07-11,9.234463015975619
Japan,2019-07-12,9.25925925925926
Japan,2019-07-13,9.262403902559509
Japan,2019-07-14,9.265550682562234
Japan,2019-07-15,9.268699601445915
Japan,2019-07-16,9.229349330872175
Japan,2019-07-17,9.250693802035153
Japan,2019-07-18,9.281603861147207
Japan,2019-07-19,9.2781592132121
Japan,2019-07-20,9.27443039539988
Japan,2019-07-21,9.27070457354759
Japan,2019-07-22,9.266981744045964
Japan,2019-07-23,9.254118082546734
Japan,2019-07-24,9.252405625462623
Japan,2019-07-25,9.209799226376864
Japan,2019-07-26,9.200478424878094
Japan,2019-07-27,9.195684158901422
Japan,2019-07-28,9.19089488679881
Japan,2019-07-29,9.186110600771633
Japan,2019-07-30,9.203018590097553
Japan,2019-07-31,9.209799226376864
Japan,2019-08-01,9.235315847801994
Japan,2019-08-02,9.377344336084024
Japan,2019-08-03,9.395552771688068
Japan,2019-08-04,9.4138320572361
Japan,2019-08-05,9.432182607055273
Japan,2019-08-06,9.394081728511036
Japan,2019-08-07,9.467903806097329
Japan,2019-08-08,9.43040362127499
Japan,2019-08-09,9.49667616334283
Japan,2019-08-10,9.494271789353755
Japan,2019-08-11,9.491868632538127
Japan,2019-08-12,9.489466691971913
Japan,2019-08-13,9.380863039399628
Japan,2019-08-14,9.452689290103034
Japan,2019-08-15,9.423294383716547
Japan,2019-08-16,9.40379913485048
Japan,2019-08-17,9.39908515571151
Japan,2019-08-18,9.394375900294355
Japan,2019-08-19,9.389671361502348
Japan,2019-08-20,9.402914903620122
Japan,2019-08-21,9.38790837401427
Japan,2019-08-22,9.394964299135664
Japan,2019-08-23,9.49667616334283
Japan,2019-08-24,9.475679090334806
Japan,2019-08-25,9.454774661203908
Japan,2019-08-26,9.433962264150944
Japan,2019-08-27,9.45179584120983
Japan,2019-08-28,9.446438692612883
Japan,2019-08-29,9.389671361502348
Japan,2019-08-30,9.407337723424273
Japan,2019-08-31,9.416639201468996
Japan,2019-09-01,9.425959091337543
Japan,2019-09-02,9.43529744775204
Japan,2019-09-03,9.444654325651682
Japan,2019-09-04,9.40910801656003
Japan,2019-09-05,9.349289454001497
Japan,2019-09-06,9.363295880149813
Japan,2019-09-07,9.35337033110931
Japan,2019-09-08,9.34346580291516
Japan,2019-09-09,9.333582228859436
Japan,2019-09-10,9.316191540898082
Japan,2019-09-11,9.282465422816301
Japan,2019-09-12,9.261831990367694
Japan,2019-09-13,9.24898261191269
Japan,2019-09-14,9.254118082546734
Japan,2019-09-15,9.25925925925926
Japan,2019-09-16,9.264406151565684
Japan,2019-09-17,9.24898261191269
Japan,2019-09-18,9.244707405010633
Japan,2019-09-19,9.25925925925926
Japan,2019-09-20,9.263547938860585
Japan,2019-09-21,9.277298450691156
Japan,2019-09-22,9.291089844838801
Japan,2019-09-23,9.304922303898762
Japan,2019-09-24,9.317927692881105
Japan,2019-09-25,9.2781592132121
Japan,2019-09-26,9.287638153617534
Japan,2019-09-27,9.254974548819993
Japan,2019-09-28,9.25326177477561
Japan,2019-09-29,9.251549634563789
Japan,2019-09-30,9.249838127832763
Japan,2019-10-01,9.285051067780872
Japan,2019-10-02,9.327488107452664
Japan,2019-10-03,9.366804046459348
Japan,2019-10-04,9.353661958656817
Japan,2019-10-05,9.349289454001497
Japan,2019-10-06,9.344921035417247
Japan,2019-10-07,9.340556697179151
Japan,2019-10-08,9.340556697179151
Japan,2019-10-09,9.308386856557755
Japan,2019-10-10,9.266981744045964
Japan,2019-10-11,9.214891264283082
Japan,2019-10-12,9.208315108543015
Japan,2019-10-13,9.201748332183117
Japan,2019-10-14,9.195190915151377
Japan,2019-10-15,9.188642837452909
Japan,2019-10-16,9.198785760279645
Japan,2019-10-17,9.215740484747947
Japan,2019-10-18,9.221689413500552
Japan,2019-10-19,9.218005838070363
Japan,2019-10-20,9.214325204250876
Japan,2019-10-21,9.21064750851985
Japan,2019-10-22,9.211495946941783
Japan,2019-10-23,9.204712812960237
Japan,2019-10-24,9.206407659731171
Japan,2019-10-25,9.195402298850574
Japan,2019-10-26,9.187798603454613
Japan,2019-10-27,9.180207472688883
Japan,2019-10-28,9.172628875435699
Japan,2019-10-29,9.188642837452909
Japan,2019-10-30,9.184423218221896
Japan,2019-10-31,9.251549634563789
Japan,2019-11-01,9.245562130177516
Japan,2019-11-02,9.23417877370106
Japan,2019-11-03,9.222823413674377
Japan,2019-11-04,9.211495946941783
Japan,2019-11-05,9.163383121048293
Japan,2019-11-06,9.186110600771633
Japan,2019-11-07,9.139097057210748
Japan,2019-11-08,9.16254352208173
Japan,2019-11-09,9.163593044832881
Japan,2019-11-10,9.164642808046557
Japan,2019-11-11,9.165692811805412
Japan,2019-11-12,9.166743056192132
Japan,2019-11-13,9.188642837452909
Japan,2019-11-14,9.231053263177328
Japan,2019-11-15,9.191176470588236
Japan,2019-11-16,9.19652984273934
Japan,2019-11-17,9.201889454634683
Japan,2019-11-18,9.207255317189944
Japan,2019-11-19,9.208951100469656
Japan,2019-11-20,9.202171712524157
Japan,2019-11-21,9.214042200313274
Japan,2019-11-22,9.202171712524157
Japan,2019-11-23,9.194275031413774
Japan,2019-11-24,9.18639189147809
Japan,2019-11-25,9.178522257916477
Japan,2019-11-26,9.165062780680048
Japan,2019-11-27,9.142439202779302
Japan,2019-11-28,9.138679460817912
Japan,2019-11-29,9.134922809902255
Japan,2019-11-30,9.145504984300217
Japan,2019-12-01,9.156111704562797
Japan,2019-12-02,9.166743056192132
Japan,2019-12-03,9.214042200313274
Japan,2019-12-04,9.185266832001467
Japan,2019-12-05,9.200478424878094
Japan,2019-12-06,9.203018590097553
Japan,2019-12-07,9.204995244085788
Japan,2019-12-08,9.20697274736067
Japan,2019-12-09,9.208951100469656
Japan,2019-12-10,9.197093718384991
Japan,2019-12-11,9.202171712524157
Japan,2019-12-12,9.160864785635763
Japan,2019-12-13,9.150805270863836
Japan,2019-12-14,9.140767824497258
Japan,2019-12-15,9.130752373995618
Japan,2019-12-16,9.12075884713608
Japan,2019-12-17,9.130752373995618
Japan,2019-12-18,9.125752874612155
Japan,2019-12-19,9.154994049253867
Japan,2019-12-20,9.136592051164914
Japan,2019-12-21,9.138261902586127
Japan,2019-12-22,9.139932364500504
Japan,2019-12-23,9.141603437242892
Japan,2019-12-24,9.142439202779302
Japan,2019-12-25,9.130335539831087
Japan,2019-12-26,9.118263882556764
Japan,2019-12-27,9.134922809902255
Japan,2019-12-28,9.152201104365599
Japan,2019-12-29,9.169544884922212
Japan,2019-12-30,9.186954524575103
Japan,2019-12-31,9.202171712524157
Japan,2020-01-01,9.212344541685859
Japan,2020-01-02,9.222539887485011
Japan,2020-01-03,9.264406151565684
Japan,2020-01-04,9.252405625462623
Japan,2020-01-05,9.240436148586213
Japan,2020-01-06,9.228497600590623
Japan,2020-01-07,9.214042200313274
Japan,2020-01-08,9.171787581399617
Japan,2020-01-09,9.134922809902255
Japan,2020-01-10,9.1324200913242
Japan,2020-01-11,9.120481561426443
Japan,2020-01-12,9.108574204517852
Japan,2020-01-13,9.096697898662788
Japan,2020-01-14,9.086778736937756
Japan,2020-01-15,9.095870474804439
Japan,2020-01-16,9.07770515613653
Japan,2020-01-17,9.07770515613653
Japan,2020-01-18,9.082033467293328
Japan,2020-01-19,9.086365907955114
Japan,2020-01-20,9.090702484034454
Japan,2020-01-21,9.095043201455207
Japan,2020-01-22,9.096697898662788
Japan,2020-01-23,9.141603437242892
Japan,2020-01-24,9.148293843198244
Japan,2020-01-25,9.158347834050737
Japan,2020-01-26,9.168423947923351
Japan,2020-01-27,9.178522257916477
Japan,2020-01-28,9.160025648071814
Japan,2020-01-29,9.161704076958314
Japan,2020-01-30,9.195402298850574
Japan,2020-01-31,9.216589861751153
Japan,2020-02-01,9.214042200313274
Japan,2020-02-02,9.211495946941783
Japan,2020-02-03,9.208951100469656
Japan,2020-02-04,9.139932364500504
Japan,2020-02-05,9.11244760342628
Japan,2020-02-06,9.1000091000091
Japan,2020-02-07,9.106638739641197
Japan,2020-02-08,9.107744618840886
Japan,2020-02-09,9.108850766661606
Japan,2020-02-10,9.10995718320124
Japan,2020-02-11,9.109127345600289
Japan,2020-02-12,9.09090909090909
Japan,2020-02-13,9.106638739641197
Japan,2020-02-14,9.10995718320124
Japan,2020-02-15,9.1093347908269
Japan,2020-02-16,9.10871248349046
Japan,2020-02-17,9.108090261174489
Japan,2020-02-18,9.107468123861567
Japan,2020-02-19,8.995232526760816
Japan,2020-02-20,8.939746111210441
Japan,2020-02-21,8.949346697691068
Japan,2020-02-22,8.98096036402826
Japan,2020-02-23,9.012798173406237
Japan,2020-02-24,9.044862518089724
Japan,2020-02-25,9.071940488070398
Japan,2020-02-26,9.061254077564335
Japan,2020-02-27,9.07852927825692
Japan,2020-02-28,9.24898261191269
Japan,2020-02-29,9.25183494726454
Japan,2020-03-01,9.254689042448174
Japan,2020-03-02,9.25754489909276
Japan,2020-03-03,9.321401938851603
Japan,2020-03-04,9.316191540898082
Japan,2020-03-05,9.384384384384383
Japan,2020-03-06,9.495774380400723
Japan,2020-03-07,9.580379383023569
Japan,2020-03-08,9.666505558240695
Japan,2020-03-09,9.754194303550527
Japan,2020-03-10,9.642271719217046
Japan,2020-03-11,9.54107432496899
Japan,2020-03-12,9.46342386675499
Japan,2020-03-13,9.332711152589829
Japan,2020-03-14,9.376758142151653
Japan,2020-03-15,9.42122287472914
Japan,2020-03-16,9.46611132146914
Japan,2020-03-17,9.310120100549298
Japan,2020-03-18,9.22083909635777
Japan,2020-03-19,9.084302325581397
Japan,2020-03-20,8.984725965858043
Japan,2020-03-21,8.983111749910167
Japan,2020-03-22,8.981498113885397
Japan,2020-03-23,8.979885057471266
Japan,2020-03-24,8.973438621679827
Japan,2020-03-25,8.974243919949743
Japan,2020-03-26,9.136592051164914
Japan,2020-03-27,9.245562130177516
Japan,2020-03-28,9.248412355878909
Japan,2020-03-29,9.251264339459727
Japan,2020-03-30,9.254118082546734
Japan,2020-03-31,9.299730307821076
Japan,2020-04-01,9.341429238673514
Japan,2020-04-02,9.272137227630967
Japan,2020-04-03,9.214042200313274
Japan,2020-04-04,9.197657663181776
Japan,2020-04-05,9.18133129303749
Japan,2020-04-06,9.165062780680048
Japan,2020-04-07,9.176837661741763
Japan,2020-04-08,9.199632014719409
Japan,2020-04-09,9.226794611551947
Japan,2020-04-10,9.225943352707814
Japan,2020-04-11,9.248697475105589
Japan,2020-04-12,9.27156411286584
Japan,2020-04-13,9.294544102611766
Japan,2020-04-14,9.338812103100485
Japan,2020-04-15,9.309253397877491
Japan,2020-04-16,9.28332714444857
Japan,2020-04-17,9.300595238095235
Japan,2020-04-18,9.295696092709077
Japan,2020-04-19,9.290802105915146
Japan,2020-04-20,9.285913269570065
Japan,2020-04-21,9.285913269570065
Japan,2020-04-22,9.275577404693443
Japan,2020-04-23,9.289363678588016
Japan,2020-04-24,9.307520476545047
Japan,2020-04-25,9.313877677739834
Japan,2020-04-26,9.320243569031938
Japan,2020-04-27,9.326618168252194
Japan,2020-04-28,9.360666479453336
Japan,2020-04-29,9.374707040404989
Japan,2020-04-30,9.35103796521414
Japan,2020-05-01,9.366804046459348
Japan,2020-05-02,9.365049634763064
Japan,2020-05-03,9.363295880149813
Japan,2020-05-04,9.361542782250515
Japan,2020-05-05,9.38790837401427
Japan,2020-05-06,9.427736400490245
Japan,2020-05-07,9.402030838661153
Japan,2020-05-08,9.389671361502348
Japan,2020-05-09,9.354536950420954
Japan,2020-05-10,9.319664492078287
Japan,2020-05-11,9.285051067780872
Japan,2020-05-12,9.317059536010436
Japan,2020-05-13,9.352787130564908
Japan,2020-05-14,9.337940050424878
Japan,2020-05-15,9.322270905192504
Japan,2020-05-16,9.322850306100252
Japan,2020-05-17,9.323429779034717
Japan,2020-05-18,9.324009324009324
Japan,2020-05-19,9.268699601445915
Japan,2020-05-20,9.305788200260563
Japan,2020-05-21,9.285913269570065
Japan,2020-05-22,9.30232558139535
Japan,2020-05-23,9.299297903008323
Japan,2020-05-24,9.296272194849863
Japan,2020-05-25,9.293248454997443
Japan,2020-05-26,9.29022668153103
Japan,2020-05-27,9.277298450691156
Japan,2020-05-28,9.287638153617534
Japan,2020-05-29,9.279020135473694
Japan,2020-05-30,9.285051067780872
Japan,2020-05-31,9.291089844838801
Japan,2020-06-01,9.297136481963557
Japan,2020-06-02,9.208103130755065
Japan,2020-06-03,9.184423218221896
Japan,2020-06-04,9.174311926605503
Japan,2020-06-05,9.11743253099927
Japan,2020-06-06,9.15136355316942
Japan,2020-06-07,9.185548071034905
Japan,2020-06-08,9.219988936013278
Japan,2020-06-09,9.288500835965074
Japan,2020-06-10,9.324009324009324
Japan,2020-06-11,9.374707040404989
Japan,2020-06-12,9.314456035767511
Japan,2020-06-13,9.315323707498836
Japan,2020-06-14,9.316191540898082
Japan,2020-06-15,9.317059536010436
Japan,2020-06-16,9.315323707498836
Japan,2020-06-17,9.323140033563305
Japan,2020-06-18,9.365049634763064
Japan,2020-06-19,9.355412105903266
Japan,2020-06-20,9.35687106231676
Japan,2020-06-21,9.358330473843468
Japan,2020-06-22,9.35979034069637
Japan,2020-06-23,9.394964299135664
Japan,2020-06-24,9.360666479453336
Japan,2020-06-25,9.327488107452664
Japan,2020-06-26,9.329228472805301
Japan,2020-06-27,9.314166847775466
Japan,2020-06-28,9.299153777006294
Japan,2020-06-29,9.284189026088573
Japan,2020-06-30,9.279020135473694
Japan,2020-07-01,9.30232558139535
Japan,2020-07-02,9.298000929800091
Japan,2020-07-03,9.299081715680577
Japan,2020-07-04,9.300162752848175
Japan,2020-07-05,9.301244041390538
Japan,2020-07-06,9.30232558139535
Japan,2020-07-07,9.299730307821076
Japan,2020-07-08,9.311853990129435
Japan,2020-07-09,9.322270905192504
Japan,2020-07-10,9.365926758452751
Japan,2020-07-11,9.352787130564908
Japan,2020-07-12,9.33968431867003
Japan,2020-07-13,9.326618168252194
Japan,2020-07-14,9.328358208955224
Japan,2020-07-15,9.352787130564908
Japan,2020-07-16,9.341429238673514
Japan,2020-07-17,9.340556697179151
Japan,2020-07-18,9.336196433572963
Japan,2020-07-19,9.331840238895113
Japan,2020-07-20,9.327488107452664
Japan,2020-07-21,9.361542782250515
Japan,2020-07-22,9.330098899048329
Japan,2020-07-23,9.360666479453336
Japan,2020-07-24,9.452689290103034
Japan,2020-07-25,9.46760501151892
Japan,2020-07-26,9.482567879381737
Japan,2020-07-27,9.497578117580016
Japan,2020-07-28,9.521089212605922
Japan,2020-07-29,9.518370454978108
Japan,2020-07-30,9.519276534983339
Japan,2020-07-31,9.453582907922103
Japan,2020-08-01,9.443762394938142
Japan,2020-08-02,9.433962264150944
Japan,2020-08-03,9.424182452172273
Japan,2020-08-04,9.445546424860675
Japan,2020-08-05,9.484066767830043
Japan,2020-08-06,9.476876421531463
Japan,2020-08-07,9.441087613293053
Japan,2020-08-08,9.443167868047466
Japan,2020-08-09,9.445249039733016
Japan,2020-08-10,9.447331128956069
Japan,2020-08-11,9.384384384384383
Japan,2020-08-12,9.358914365933552
Japan,2020-08-13,9.355412105903266
Japan,2020-08-14,9.390553103577801
Japan,2020-08-15,9.405862987929142
Japan,2020-08-16,9.42122287472914
Japan,2020-08-17,9.436633009342264
Japan,2020-08-18,9.48676596148373
Japan,2020-08-19,9.459842966606754
Japan,2020-08-20,9.450902561194592
Japan,2020-08-21,9.444654325651682
Japan,2020-08-22,9.444059686457221
Japan,2020-08-23,9.443465122135482
Japan,2020-08-24,9.442870632672333
Japan,2020-08-25,9.398496240601505
Japan,2020-08-26,9.42240648261566
Japan,2020-08-27,9.396729937981585
Japan,2020-08-28,9.49667616334283
Japan,2020-08-29,9.480470231323476
Japan,2020-08-30,9.46431951542684
Japan,2020-08-31,9.448223733938018
Japan,2020-09-01,9.433962264150944
Japan,2020-09-02,9.420631182289213
Japan,2020-09-03,9.42151874882231
Japan,2020-09-04,9.40379913485048
Japan,2020-09-05,9.411986164380338
Japan,2020-09-06,9.420187461730489
Japan,2020-09-07,9.428403064230997
Japan,2020-09-08,9.436633009342264
Japan,2020-09-09,9.413536665725312
Japan,2020-09-10,9.417082587814296
Japan,2020-09-11,9.41885655081473
Japan,2020-09-12,9.433368970505
Japan,2020-09-13,9.447926180203444
Japan,2020-09-14,9.462528387585161
Japan,2020-09-15,9.47867298578199
Japan,2020-09-16,9.52925481227368
Japan,2020-09-17,9.544716999140977
Japan,2020-09-18,9.574875526618154
Japan,2020-09-19,9.567241764199384
Japan,2020-09-20,9.559620164425468
Japan,2020-09-21,9.552010698251983
Japan,2020-09-22,9.519276534983339
Japan,2020-09-23,9.493070058857032
Japan,2020-09-24,9.48586605957124
Japan,2020-09-25,9.47059380623165
Japan,2020-09-26,9.473285335354301
Japan,2020-09-27,9.47597839476926
Japan,2020-09-28,9.47867298578199
Japan,2020-09-29,9.462528387585161
Japan,2020-09-30,9.471490812653911
Japan,2020-10-01,9.47597839476926
Japan,2020-10-02,9.491268033409265
Japan,2020-10-03,9.481069464635613
Japan,2020-10-04,9.470892789493623
Japan,2020-10-05,9.460737937559127
Japan,2020-10-06,9.46611132146914
Japan,2020-10-07,9.436633009342264
Japan,2020-10-08,9.435742592942065
Japan,2020-10-09,9.458948164964058
Japan,2020-10-10,9.462752241489438
Japan,2020-10-11,9.466559378993706
Japan,2020-10-12,9.470369581172903
Japan,2020-10-13,9.474182851729037
Japan,2020-10-14,9.51655881233346
Japan,2020-10-15,9.489466691971913
Japan,2020-10-16,9.48676596148373
Japan,2020-10-17,9.486465975208704
Japan,2020-10-18,9.486166007905137
Japan,2020-10-19,9.48586605957124
Japan,2020-10-20,9.473285335354301
Japan,2020-10-21,9.562057754828839
Japan,2020-10-22,9.534706331045005
Japan,2020-10-23,9.54380606986066
Japan,2020-10-24,9.541377774950703
Japan,2020-10-25,9.538950715421304
Japan,2020-10-26,9.536524890329963
Japan,2020-10-27,9.574875526618154
Japan,2020-10-28,9.584970765839165
Japan,2020-10-29,9.552010698251983
Japan,2020-10-30,9.565716472163764
Japan,2020-10-31,9.557792787052378
Japan,2020-11-01,9.54988221811931
Japan,2020-11-02,9.541984732824428
Japan,2020-11-03,9.569377990430624
Japan,2020-11-04,9.579461634256157
Japan,2020-11-05,9.645992090286486
Japan,2020-11-06,9.678668215253582
Japan,2020-11-07,9.608609313945298
Japan,2020-11-08,9.539557364538286
Japan,2020-11-09,9.471490812653911
Japan,2020-11-10,9.491268033409265
Japan,2020-11-11,9.500285008550255
Japan,2020-11-12,9.509319132750095
Japan,2020-11-13,9.559315553006405
Japan,2020-11-14,9.561448240693524
Japan,2020-11-15,9.563581880200195
Japan,2020-11-16,9.565716472163764
Japan,2020-11-17,9.596928982725528
Japan,2020-11-18,9.641342074816816
Japan,2020-11-19,9.629272989889264
Japan,2020-11-20,9.63298333493883
Japan,2020-11-21,9.614152031790796
Japan,2020-11-22,9.595394210778826
Japan,2020-11-23,9.576709442635511
Japan,2020-11-24,9.559315553006405
Japan,2020-11-25,9.579461634256157
Japan,2020-11-26,9.579645169942905
Japan,2020-11-27,9.579828712662618
Japan,2020-11-28,9.580012262415694
Japan,2020-11-29,9.580195819202547
Japan,2020-11-30,9.580379383023569
Japan,2020-12-01,9.57854406130268
